start_station_id,end_station_id,start_station_name,end_station_name,train_no,available_classes,train_ends_at,train_ends_time,your_station,start_arrival_time,start_departure_time,dest_station,dest_time,end_arrival_time,frequency,train_name,train_type,price_1st_rs,price_2nd_rs,price_3rd_rs,total_distance_km
3,189,ABANPOLA,MEDAWACHCHIYA,4077,"1st Class, 2nd Class, 3rd Class",TALAIMANNAR PIER,22:13:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:13:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,350.0,180.0,80.66
3,189,ABANPOLA,MEDAWACHCHIYA,5003,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:13:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 MEDAWACHCHIYA 20:20:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00",,,350.0,180.0,80.66
3,189,ABANPOLA,MEDAWACHCHIYA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,11:13:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 18:44:00 18:45:00 TALAIMANNAR PIER 22:13:00 MEDAWACHCHIYA 20:20:00 DAILY LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at TALAIMANNAR PIER at 22:13:00 Train No: 5003 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 MEDAWACHCHIYA 00:40:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",,,350.0,180.0,80.66
3,256,ABANPOLA,SRAWASTHIPURA,4077,"2nd Class, 3rd Class",ANURADHAPURA,18:51:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:33:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00",,,250.0,120.0,48.15
3,256,ABANPOLA,SRAWASTHIPURA,4085,"2nd Class, 3rd Class",KANKESANTHURAI,04:24:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:33:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 17:24:00 17:25:00 ANURADHAPURA 18:51:00 SRAWASTHIPURA 18:43:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at ANURADHAPURA at 18:51:00",EXPRESS TRAIN,,250.0,120.0,48.15
3,256,ABANPOLA,SRAWASTHIPURA,4089,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ABANPOLA,09:34:00,09:35:00,KANKESANTHURAI,14:33:00,10:33:00,Daily,"YAL DEVI LONG DISTANCE Available Classes: 1st Class , 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 14:33:00 Train No: 4077 ABANPOLA 17:24:00 17:25:00 ANURADHAPURA 18:51:00 SRAWASTHIPURA 18:43:00 DAILY Rajarata Rejini Available Classes: 2nd Class , 3rd Class Train ends at ANURADHAPURA at 18:51:00 Train No: 4085 ABANPOLA 22:52:00 22:53:00 KANKESANTHURAI 04:24:00 SRAWASTHIPURA 23:57:00 DAILY Mail LONG DISTANCE Available Classes: 2nd Class , 3rd Class Train ends at KANKESANTHURAI at 04:24:00",EXPRESS TRAIN,,250.0,120.0,48.15
410,419,ADAGALA,PORAPOLA,4850,3rd Class,KURUNEGALA,12:05:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,05:34:00,05:35:00,KURUNEGALA,06:44:00,06:11:00,Daily,4850 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 06:44:00,,,150.0,60.0,21.0
410,419,ADAGALA,PORAPOLA,4853,3rd Class,POLGAHAWELA,16:11:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,05:34:00,05:35:00,KURUNEGALA,06:44:00,06:11:00,Daily,4850 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 06:44:00 Train No: 4850 ADAGALA 11:11:00 11:12:00 KURUNEGALA 12:05:00 PORAPOLA 11:45:00 DAILY 4853 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 12:05:00,,,150.0,60.0,21.0
410,419,ADAGALA,PORAPOLA,4858,3rd Class,KURUNEGALA,18:01:00,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,05:34:00,05:35:00,KURUNEGALA,06:44:00,06:11:00,Daily,4850 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 06:44:00 Train No: 4850 ADAGALA 11:11:00 11:12:00 KURUNEGALA 12:05:00 PORAPOLA 11:45:00 DAILY 4853 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 12:05:00 Train No: 4853 ADAGALA 14:29:00 14:30:00 POLGAHAWELA 16:11:00 PORAPOLA 15:07:00 DAILY 4858 Rail Bus Available Classes: 3rd Class Train ends at POLGAHAWELA at 16:11:00,,,150.0,60.0,21.0
410,419,ADAGALA,PORAPOLA,4865,,,,Train(s) available Direct Trains Your Station Arrival Time Departure Time Destination / Time End Station / Time Frequency Name Type ADAGALA,05:34:00,05:35:00,KURUNEGALA,06:44:00,06:11:00,Daily,4850 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 06:44:00 Train No: 4850 ADAGALA 11:11:00 11:12:00 KURUNEGALA 12:05:00 PORAPOLA 11:45:00 DAILY 4853 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 12:05:00 Train No: 4853 ADAGALA 14:29:00 14:30:00 POLGAHAWELA 16:11:00 PORAPOLA 15:07:00 DAILY 4858 Rail Bus Available Classes: 3rd Class Train ends at POLGAHAWELA at 16:11:00 Train No: 4858 ADAGALA 16:59:00 17:00:00 KURUNEGALA 18:01:00 PORAPOLA 17:36:00 DAILY 4865 Baby Train Available Classes: 3rd Class Train ends at KURUNEGALA at 18:01:00,,,150.0,60.0,21.0
