timestamp,start_id,end_id,rows_written,source
2025-09-30T23:56:34,3,410,0,net
2025-09-30T23:57:14,3,12,4,net
2025-09-30T23:57:29,3,28,0,net
2025-09-30T23:58:12,3,398,2,net
2025-09-30T23:59:17,3,60,0,net
2025-10-01T00:00:33,3,75,3,net
2025-10-01T00:01:20,3,92,0,net
2025-10-01T00:02:42,3,98,0,net
2025-10-01T00:03:35,3,152,0,net
2025-10-01T00:04:22,3,144,0,net
2025-10-01T00:05:02,3,397,2,net
2025-10-01T00:05:45,3,153,0,net
2025-10-01T00:06:11,3,174,0,net
2025-10-01T00:06:36,3,454,0,net
2025-10-01T00:06:53,3,173,0,net
2025-10-01T00:07:04,3,196,1,net
2025-10-01T00:07:28,3,204,2,net
2025-10-01T00:07:37,3,209,0,net
2025-10-01T00:07:48,3,214,0,net
2025-10-01T00:07:57,3,446,0,net
2025-10-01T00:08:08,3,252,0,net
2025-10-01T00:08:16,3,262,0,net
2025-10-01T00:08:27,3,450,0,net
2025-10-01T00:09:28,3,287,3,net
2025-10-01T00:11:59,3,302,0,net
2025-10-01T00:12:48,410,3,0,net
2025-10-01T00:13:08,410,12,0,net
2025-10-01T00:13:18,410,28,0,net
2025-10-01T00:13:30,410,398,0,net
2025-10-01T00:13:40,410,60,0,net
2025-10-01T00:14:15,410,75,0,net
2025-10-01T00:14:27,410,92,0,net
2025-10-01T00:14:38,410,98,0,net
2025-10-01T00:14:49,410,152,0,net
2025-10-01T00:15:06,410,144,0,net
2025-10-01T00:15:32,410,397,0,net
2025-10-01T00:15:52,410,153,0,net
2025-10-01T00:16:47,410,174,0,net
2025-10-01T00:18:33,410,454,2,net
2025-10-01T00:19:02,410,173,0,net
2025-10-01T00:19:50,410,196,1,net
2025-10-01T00:20:21,410,204,0,net
2025-10-01T00:20:56,410,209,0,net
2025-10-01T00:22:39,410,214,0,net
2025-10-01T00:22:44,410,446,0,net
2025-10-01T00:23:00,410,252,0,net
2025-10-01T00:23:07,410,262,0,net
2025-10-01T00:23:16,410,450,0,net
