timestamp,start_id,end_id,rows_written,source
2025-09-30T23:56:34,3,18,0,net
2025-09-30T23:56:52,3,343,0,net
2025-09-30T23:57:05,3,24,0,net
2025-09-30T23:57:20,3,43,0,net
2025-09-30T23:57:30,3,401,1,net
2025-09-30T23:58:09,3,63,0,net
2025-09-30T23:59:16,3,96,0,net
2025-10-01T00:00:02,3,101,0,net
2025-10-01T00:00:16,3,123,0,net
2025-10-01T00:00:34,3,122,0,net
2025-10-01T00:03:12,3,429,2,net
2025-10-01T00:03:37,3,129,0,net
2025-10-01T00:04:43,3,452,0,net
2025-10-01T00:05:08,3,432,1,net
2025-10-01T00:05:39,3,172,0,net
2025-10-01T00:06:04,3,195,0,net
2025-10-01T00:06:40,3,238,0,net
2025-10-01T00:06:54,3,211,0,net
2025-10-01T00:07:27,3,218,3,net
2025-10-01T00:08:05,3,246,3,net
2025-10-01T00:08:18,3,254,4,net
2025-10-01T00:08:30,3,414,0,net
2025-10-01T00:08:55,3,285,0,net
2025-10-01T00:09:04,3,295,0,net
2025-10-01T00:09:30,3,307,0,net
2025-10-01T00:09:50,410,18,0,net
2025-10-01T00:10:24,410,343,0,net
2025-10-01T00:11:41,410,24,0,net
2025-10-01T00:12:06,410,43,0,net
2025-10-01T00:12:39,410,401,0,net
2025-10-01T00:13:07,410,63,0,net
2025-10-01T00:13:18,410,96,0,net
2025-10-01T00:13:25,410,101,0,net
2025-10-01T00:13:34,410,123,0,net
2025-10-01T00:13:44,410,122,0,net
2025-10-01T00:14:13,410,429,0,net
2025-10-01T00:14:20,410,129,0,net
2025-10-01T00:14:27,410,452,0,net
2025-10-01T00:14:37,410,432,0,net
2025-10-01T00:14:42,410,172,0,net
2025-10-01T00:14:54,410,195,0,net
2025-10-01T00:15:06,410,238,0,net
2025-10-01T00:15:24,410,211,0,net
2025-10-01T00:15:55,410,218,1,net
2025-10-01T00:17:55,410,246,0,net
2025-10-01T00:18:37,410,254,0,net
2025-10-01T00:18:59,410,414,4,net
2025-10-01T00:19:39,410,285,0,net
2025-10-01T00:20:21,410,295,0,net
2025-10-01T00:20:44,410,307,0,net
2025-10-01T00:21:01,13,18,0,net
2025-10-01T00:22:26,13,343,0,net
2025-10-01T00:22:37,13,24,0,net
2025-10-01T00:22:49,13,43,2,net
2025-10-01T00:23:00,13,401,0,net
2025-10-01T00:23:24,13,63,0,net
2025-10-01T00:23:36,13,96,0,net
2025-10-01T00:23:52,13,101,0,net
2025-10-01T00:23:58,13,123,0,net
2025-10-01T00:24:05,13,122,0,net
2025-10-01T00:24:24,13,429,0,net
2025-10-01T00:24:51,13,129,0,net
2025-10-01T00:25:38,13,452,0,net
2025-10-01T00:26:20,13,432,0,net
2025-10-01T00:26:50,13,172,0,net
2025-10-01T00:27:39,13,195,0,net
2025-10-01T00:28:08,13,238,0,net
2025-10-01T00:28:35,13,211,0,net
2025-10-01T00:29:59,13,218,1,net
2025-10-01T00:30:52,13,246,1,net
2025-10-01T00:31:42,13,254,0,net
2025-10-01T00:33:01,13,414,0,net
2025-10-01T00:33:26,13,285,0,net
2025-10-01T00:33:51,13,295,0,net
2025-10-01T00:34:09,13,307,0,net
2025-10-01T00:34:32,11,18,2,net
2025-10-01T00:34:42,11,343,0,net
2025-10-01T00:34:48,11,24,0,net
2025-10-01T00:35:04,11,43,0,net
2025-10-01T00:35:18,11,401,0,net
2025-10-01T00:35:38,11,63,0,net
2025-10-01T00:35:53,11,96,0,net
2025-10-01T00:36:03,11,101,0,net
2025-10-01T00:36:08,11,123,0,net
2025-10-01T00:36:29,11,122,0,net
2025-10-01T00:36:43,11,429,0,net
2025-10-01T00:38:48,11,129,7,net
2025-10-01T00:39:05,11,452,0,net
2025-10-01T00:39:19,11,432,0,net
2025-10-01T00:39:37,11,172,7,net
2025-10-01T00:40:09,11,195,0,net
2025-10-01T00:41:26,11,238,0,net
2025-10-01T00:42:37,11,211,0,net
2025-10-01T00:43:58,11,218,0,net
2025-10-01T00:44:31,11,246,0,net
2025-10-01T00:44:44,11,254,0,net
2025-10-01T00:45:10,11,414,0,net
2025-10-01T00:45:25,11,285,0,net
2025-10-01T00:45:39,11,295,0,net
2025-10-01T00:46:24,11,307,1,net
2025-10-01T00:47:53,18,11,2,net
2025-10-01T00:48:07,18,343,0,net
2025-10-01T00:48:24,18,24,0,net
2025-10-01T00:49:11,18,43,0,net
2025-10-01T00:49:44,18,401,0,net
2025-10-01T00:52:01,18,63,0,net
2025-10-01T00:52:29,18,96,0,net
2025-10-01T00:52:37,18,101,0,net
2025-10-01T00:52:46,18,123,0,net
2025-10-01T00:53:19,18,122,4,net
2025-10-01T00:53:30,18,429,0,net
2025-10-01T00:53:48,18,129,1,net
2025-10-01T00:54:01,18,452,0,net
2025-10-01T00:54:14,18,432,0,net
2025-10-01T00:54:28,18,172,1,net
2025-10-01T00:54:42,18,195,0,net
2025-10-01T00:55:03,18,238,0,net
2025-10-01T00:56:11,18,211,4,net
2025-10-01T00:57:09,18,218,0,net
2025-10-01T00:58:13,18,246,0,net
2025-10-01T00:58:38,18,254,0,net
2025-10-01T00:58:46,18,414,0,net
2025-10-01T00:59:04,18,285,0,net
2025-10-01T00:59:24,18,295,0,net
2025-10-01T00:59:42,18,307,2,net
2025-10-01T00:59:52,7,11,0,net
2025-10-01T01:00:01,7,343,0,net
2025-10-01T01:00:10,7,24,0,net
2025-10-01T01:00:18,7,43,0,net
2025-10-01T01:00:24,7,401,0,net
2025-10-01T01:00:41,7,63,0,net
2025-10-01T01:01:04,7,96,0,net
2025-10-01T01:01:56,7,101,0,net
2025-10-01T01:03:09,7,123,0,net
2025-10-01T01:03:50,7,122,3,net
2025-10-01T01:04:16,7,429,0,net
2025-10-01T01:04:26,7,129,0,net
2025-10-01T01:04:39,7,452,0,net
2025-10-01T01:04:56,7,432,0,net
2025-10-01T01:05:07,7,172,0,net
2025-10-01T01:05:28,7,195,0,net
